Time,SP,Tin,Time01,hour,IncO01,Weekdays,Step,Time03,IncO,Month,days,days01
2020-11-07 3:49,22.889,22.889,3,0,,Saturday,19342,3,0,November,0,0
2020-11-07 3:54,22.889,22.889,3,0,,Saturday,19343,3,0,November,0,0
2020-11-07 3:59,22.889,22.889,3,1,,Saturday,19344,3,0,November,0,0
2020-11-07 4:04,22.889,22.749,4,0,,Saturday,19345,4,0,November,0,0
2020-11-07 4:09,22.889,22.749,4,0,,Saturday,19346,4,0,November,0,0
2020-11-07 4:14,22.889,22.749,4,0,,Saturday,19347,4,0,November,0,0
2020-11-07 4:19,22.889,22.749,4,0,,Saturday,19348,4,0,November,0,0
2020-11-07 4:24,22.889,22.749,4,0,,Saturday,19349,4,0,November,0,0
2020-11-07 4:29,22.889,22.749,4,0,,Saturday,19350,4,0,November,0,0
2020-11-07 4:34,22.889,22.749,4,0,,Saturday,19351,4,0,November,0,0
2020-11-07 4:39,22.889,22.749,4,0,,Saturday,19352,4,0,November,0,0
2020-11-07 4:44,22.889,22.749,4,0,,Saturday,19353,4,0,November,0,0
2020-11-07 4:49,22.889,22.749,4,0,,Saturday,19354,4,0,November,0,0
2020-11-07 4:54,22.889,22.749,4,0,,Saturday,19355,4,0,November,0,0
2020-11-07 4:59,22.889,22.749,4,1,,Saturday,19356,4,0,November,0,0
2020-11-07 5:04,22.889,22.749,5,0,,Saturday,19357,5,0,November,0,0
2020-11-07 5:09,22.889,22.749,5,0,,Saturday,19358,5,0,November,0,0
2020-11-07 5:14,22.889,22.609,5,0,,Saturday,19359,5,0,November,0,0
2020-11-07 5:19,22.889,22.609,5,0,,Saturday,19360,5,0,November,0,0
2020-11-07 5:24,22.889,22.609,5,0,,Saturday,19361,5,0,November,0,0
2020-11-07 5:29,22.889,22.609,5,0,,Saturday,19362,5,0,November,0,0
2020-11-07 5:34,22.889,22.609,5,0,,Saturday,19363,5,0,November,0,0
2020-11-07 5:39,22.889,22.609,5,0,,Saturday,19364,5,0,November,0,0
2020-11-07 5:44,22.889,22.609,5,0,,Saturday,19365,5,0,November,0,0
2020-11-07 5:49,22.889,22.609,5,0,,Saturday,19366,5,0,November,0,0
2020-11-07 5:54,22.889,22.609,5,0,,Saturday,19367,5,0,November,0,0
2020-11-07 5:59,22.889,22.609,5,1,,Saturday,19368,5,0,November,0,0
2020-11-07 6:04,22.889,22.609,6,0,,Saturday,19369,6,0,November,0,0
2020-11-07 6:09,22.889,22.609,6,0,,Saturday,19370,6,0,November,0,0
2020-11-07 6:14,22.889,22.609,6,0,,Saturday,19371,6,0,November,0,0
2020-11-07 6:19,22.889,22.609,6,0,,Saturday,19372,6,0,November,0,0
2020-11-07 6:24,22.889,22.609,6,0,,Saturday,19373,6,0,November,0,0
2020-11-07 6:29,22.889,22.609,6,0,,Saturday,19374,6,0,November,0,0
2020-11-07 6:34,22.889,22.609,6,0,,Saturday,19375,6,0,November,0,0
2020-11-07 6:39,22.889,22.469,6,0,,Saturday,19376,6,0,November,0,0
2020-11-07 6:44,22.889,22.469,6,0,,Saturday,19377,6,0,November,0,0
2020-11-07 6:49,22.889,22.469,6,0,,Saturday,19378,6,0,November,0,0
2020-11-07 6:54,22.889,22.469,6,0,,Saturday,19379,6,0,November,0,0
2020-11-07 6:59,22.889,22.469,6,1,,Saturday,19380,6,0,November,0,0
2020-11-07 7:04,22.889,22.469,7,0,,Saturday,19381,7,0,November,0,0
2020-11-07 7:09,22.889,22.469,7,0,,Saturday,19382,7,0,November,0,0
2020-11-07 7:14,22.889,22.469,7,0,,Saturday,19383,7,0,November,0,0
2020-11-07 7:19,22.889,22.469,7,0,,Saturday,19384,7,0,November,0,0
2020-11-07 7:24,22.889,22.469,7,0,,Saturday,19385,7,0,November,0,0
2020-11-07 7:29,22.889,22.469,7,0,,Saturday,19386,7,0,November,0,0
2020-11-07 7:34,22.889,22.469,7,0,,Saturday,19387,7,0,November,0,0
2020-11-07 7:39,22.889,22.469,7,0,,Saturday,19388,7,0,November,0,0
2020-11-07 7:44,22.889,22.469,7,0,,Saturday,19389,7,0,November,0,0
2020-11-07 7:49,22.889,22.469,7,0,,Saturday,19390,7,0,November,0,0
2020-11-07 7:54,22.889,22.469,7,0,,Saturday,19391,7,0,November,0,0
2020-11-07 7:59,22.889,22.469,7,1,,Saturday,19392,7,0,November,0,0
2020-11-07 8:04,22.889,22.469,8,0,,Saturday,19393,8,0,November,0,0
2020-11-07 8:09,22.889,22.469,8,0,,Saturday,19394,8,0,November,0,0
2020-11-07 8:14,22.889,22.469,8,0,,Saturday,19395,8,0,November,0,0
2020-11-07 8:19,22.889,22.469,8,0,,Saturday,19396,8,0,November,0,0
2020-11-07 8:24,22.889,22.329,8,0,,Saturday,19397,8,0,November,0,0
2020-11-07 8:29,22.889,22.329,8,0,,Saturday,19398,8,0,November,0,0
2020-11-07 8:34,22.889,22.329,8,0,,Saturday,19399,8,0,November,0,0
2020-11-07 8:39,22.889,22.329,8,0,,Saturday,19400,8,0,November,0,0
2020-11-07 8:44,22.889,22.329,8,0,,Saturday,19401,8,0,November,0,0
2020-11-07 8:49,22.889,22.329,8,0,,Saturday,19402,8,0,November,0,0
2020-11-07 8:54,22.889,22.329,8,0,,Saturday,19403,8,0,November,0,0
2020-11-07 8:59,22.889,22.329,8,1,,Saturday,19404,8,0,November,0,0
2020-11-07 9:04,22.889,22.329,9,0,,Saturday,19405,9,0,November,0,0
2020-11-07 9:09,22.889,22.329,9,0,,Saturday,19406,9,0,November,0,0
2020-11-07 9:14,22.889,22.329,9,0,,Saturday,19407,9,0,November,0,0
2020-11-07 9:19,22.889,22.329,9,0,,Saturday,19408,9,0,November,0,0
2020-11-07 9:24,22.889,22.329,9,0,,Saturday,19409,9,0,November,0,0
2020-11-07 9:29,22.889,22.329,9,0,,Saturday,19410,9,0,November,0,0
2020-11-07 9:34,22.889,22.329,9,0,,Saturday,19411,9,0,November,0,0
2020-11-07 9:39,22.889,22.329,9,0,,Saturday,19412,9,0,November,0,0
2020-11-07 9:44,22.889,22.329,9,0,,Saturday,19413,9,0,November,0,0
2020-11-07 9:49,22.889,22.329,9,0,,Saturday,19414,9,0,November,0,0
2020-11-07 9:54,22.889,22.189,9,0,,Saturday,19415,9,0,November,0,0
2020-11-07 9:59,22.889,22.329,9,1,,Saturday,19416,9,0,November,0,0
2020-11-07 10:04,22.889,22.189,10,0,,Saturday,19417,10,0,November,0,0
2020-11-07 10:09,22.889,22.189,10,0,,Saturday,19418,10,0,November,0,0
2020-11-07 10:14,22.889,22.189,10,0,,Saturday,19419,10,0,November,0,0
2020-11-07 10:19,22.889,22.189,10,0,,Saturday,19420,10,0,November,0,0
2020-11-07 10:24,22.889,22.189,10,0,,Saturday,19421,10,0,November,0,0
2020-11-07 10:29,22.889,22.189,10,0,,Saturday,19422,10,0,November,0,0
2020-11-07 10:34,22.889,22.189,10,0,,Saturday,19423,10,0,November,0,0
2020-11-07 10:39,22.889,22.189,10,0,,Saturday,19424,10,0,November,0,0
2020-11-07 10:44,22.889,22.189,10,0,,Saturday,19425,10,0,November,0,0
2020-11-07 10:49,22.889,22.189,10,0,,Saturday,19426,10,0,November,0,0
2020-11-07 10:54,22.889,22.189,10,0,,Saturday,19427,10,0,November,0,0
2020-11-07 10:59,22.889,22.189,10,1,,Saturday,19428,10,0,November,0,0
2020-11-07 11:04,22.889,22.329,11,0,,Saturday,19429,11,0,November,0,0
2020-11-07 11:09,22.889,22.329,11,0,,Saturday,19430,11,0,November,0,0
2020-11-07 11:14,22.889,22.329,11,0,,Saturday,19431,11,0,November,0,0
2020-11-07 11:19,22.889,22.329,11,0,,Saturday,19432,11,0,November,0,0
2020-11-07 11:24,22.889,22.329,11,0,,Saturday,19433,11,0,November,0,0
2020-11-07 11:29,22.889,22.329,11,0,,Saturday,19434,11,0,November,0,0
2020-11-07 11:34,22.889,22.329,11,0,,Saturday,19435,11,0,November,0,0
2020-11-07 11:39,22.889,22.329,11,0,,Saturday,19436,11,0,November,0,0
2020-11-07 11:44,22.889,22.329,11,0,,Saturday,19437,11,0,November,0,0
2020-11-07 11:49,22.889,22.329,11,0,,Saturday,19438,11,0,November,0,0
2020-11-07 11:54,22.889,22.329,11,0,,Saturday,19439,11,0,November,0,0
2020-11-07 11:59,22.889,22.469,11,1,,Saturday,19440,11,0,November,0,0
2020-11-07 12:04,22.889,22.469,12,0,,Saturday,19441,12,0,November,0,0
2020-11-07 12:09,22.889,22.469,12,0,,Saturday,19442,12,0,November,0,0
2020-11-07 12:14,22.889,22.469,12,0,,Saturday,19443,12,0,November,0,0
2020-11-07 12:19,22.889,22.469,12,0,,Saturday,19444,12,0,November,0,0
2020-11-07 12:24,22.889,22.469,12,0,,Saturday,19445,12,0,November,0,0
2020-11-07 12:29,22.889,22.469,12,0,,Saturday,19446,12,0,November,0,0
2020-11-07 12:34,22.889,22.469,12,0,,Saturday,19447,12,0,November,0,0
2020-11-07 12:39,22.889,22.469,12,0,,Saturday,19448,12,0,November,0,0
2020-11-07 12:44,22.889,22.469,12,0,,Saturday,19449,12,0,November,0,0
2020-11-07 12:49,22.889,22.469,12,0,,Saturday,19450,12,0,November,0,0
2020-11-07 12:54,22.889,22.469,12,0,,Saturday,19451,12,0,November,0,0
2020-11-07 12:59,22.889,22.469,12,1,,Saturday,19452,12,0,November,0,0
2020-11-07 13:04,22.889,22.469,13,0,,Saturday,19453,13,0,November,0,0
2020-11-07 13:09,22.889,22.469,13,0,,Saturday,19454,13,0,November,0,0
2020-11-07 13:14,22.889,22.469,13,0,,Saturday,19455,13,0,November,0,0
2020-11-07 13:19,22.889,22.469,13,0,,Saturday,19456,13,0,November,0,0
2020-11-07 13:24,22.889,22.469,13,0,,Saturday,19457,13,0,November,0,0
2020-11-07 13:29,22.889,22.469,13,0,,Saturday,19458,13,0,November,0,0
2020-11-07 13:34,22.889,22.469,13,0,,Saturday,19459,13,0,November,0,0
2020-11-07 13:39,22.889,22.469,13,0,,Saturday,19460,13,0,November,0,0
2020-11-07 13:44,22.889,22.469,13,0,,Saturday,19461,13,0,November,0,0
2020-11-07 13:49,22.889,22.469,13,0,,Saturday,19462,13,0,November,0,0
2020-11-07 13:54,22.889,22.469,13,0,,Saturday,19463,13,0,November,0,0
2020-11-07 13:59,22.889,22.469,13,1,,Saturday,19464,13,0,November,0,0
2020-11-07 14:04,22.889,22.469,14,0,,Saturday,19465,14,0,November,0,0
2020-11-07 14:09,22.889,22.469,14,0,,Saturday,19466,14,0,November,0,0
2020-11-07 14:14,22.889,22.469,14,0,,Saturday,19467,14,0,November,0,0
2020-11-07 14:19,22.889,22.469,14,0,,Saturday,19468,14,0,November,0,0
2020-11-07 14:24,22.889,22.469,14,0,,Saturday,19469,14,0,November,0,0
2020-11-07 14:29,22.889,22.469,14,0,,Saturday,19470,14,0,November,0,0
2020-11-07 14:34,22.889,22.469,14,0,,Saturday,19471,14,0,November,0,0
2020-11-07 14:39,22.889,22.469,14,0,,Saturday,19472,14,0,November,0,0
2020-11-07 14:44,22.889,22.469,14,0,,Saturday,19473,14,0,November,0,0
2020-11-07 14:49,22.889,22.609,14,0,,Saturday,19474,14,0,November,0,0
2020-11-07 14:54,22.889,22.469,14,0,,Saturday,19475,14,0,November,0,0
2020-11-07 14:59,22.889,22.469,14,1,,Saturday,19476,14,0,November,0,0
2020-11-07 15:04,22.889,22.469,15,0,,Saturday,19477,15,0,November,0,0
2020-11-07 15:09,22.889,22.469,15,0,,Saturday,19478,15,0,November,0,0
2020-11-07 15:14,22.889,22.469,15,0,,Saturday,19479,15,0,November,0,0
2020-11-07 15:19,22.889,22.469,15,0,,Saturday,19480,15,0,November,0,0
2020-11-07 15:24,22.889,22.469,15,0,,Saturday,19481,15,0,November,0,0
2020-11-07 15:29,22.889,22.469,15,0,,Saturday,19482,15,0,November,0,0
2020-11-07 15:34,22.889,22.469,15,0,,Saturday,19483,15,0,November,0,0
2020-11-07 15:39,22.889,22.469,15,0,,Saturday,19484,15,0,November,0,0
2020-11-07 15:44,22.889,22.469,15,0,,Saturday,19485,15,0,November,0,0
2020-11-07 15:49,22.889,22.609,15,0,,Saturday,19486,15,0,November,0,0
2020-11-07 15:54,22.889,22.609,15,0,,Saturday,19487,15,0,November,0,0
2020-11-07 15:59,22.889,22.469,15,1,,Saturday,19488,15,0,November,0,0
2020-11-07 16:04,22.889,22.469,16,0,,Saturday,19489,16,0,November,0,0
2020-11-07 16:09,22.889,22.469,16,0,,Saturday,19490,16,0,November,0,0
2020-11-07 16:14,22.889,22.469,16,0,,Saturday,19491,16,0,November,0,0
2020-11-07 16:19,22.889,22.469,16,0,,Saturday,19492,16,0,November,0,0
2020-11-07 16:24,22.889,22.469,16,0,,Saturday,19493,16,0,November,0,0
2020-11-07 16:29,22.889,22.469,16,0,,Saturday,19494,16,0,November,0,0
2020-11-07 16:34,22.889,22.469,16,0,,Saturday,19495,16,0,November,0,0
2020-11-07 16:39,22.889,22.469,16,0,,Saturday,19496,16,0,November,0,0
2020-11-07 16:44,22.889,22.469,16,0,,Saturday,19497,16,0,November,0,0
2020-11-07 16:49,22.889,22.609,16,0,,Saturday,19498,16,0,November,0,0
2020-11-07 16:54,22.889,22.469,16,0,,Saturday,19499,16,0,November,0,0
2020-11-07 16:59,22.889,22.469,16,1,,Saturday,19500,16,0,November,0,0
2020-11-07 17:04,22.889,22.469,17,0,,Saturday,19501,17,0,November,0,0
2020-11-07 17:09,22.889,22.469,17,0,,Saturday,19502,17,0,November,0,0
2020-11-07 17:14,22.889,22.469,17,0,,Saturday,19503,17,0,November,0,0
2020-11-07 17:19,22.889,22.469,17,0,,Saturday,19504,17,0,November,0,0
2020-11-07 17:24,22.889,22.469,17,0,,Saturday,19505,17,0,November,0,0
2020-11-07 17:29,22.889,22.469,17,0,,Saturday,19506,17,0,November,0,0
2020-11-07 17:34,22.889,22.469,17,0,,Saturday,19507,17,0,November,0,0
2020-11-07 17:39,22.889,22.469,17,0,,Saturday,19508,17,0,November,0,0
2020-11-07 17:44,22.889,22.469,17,0,,Saturday,19509,17,0,November,0,0
2020-11-07 17:49,22.889,22.469,17,0,,Saturday,19510,17,0,November,0,0
2020-11-07 17:54,22.889,22.469,17,0,,Saturday,19511,17,0,November,0,0
2020-11-07 17:59,22.889,22.469,17,1,,Saturday,19512,17,0,November,0,0
2020-11-07 18:04,22.889,22.469,18,0,,Saturday,19513,18,0,November,0,0
2020-11-07 18:09,22.889,22.469,18,0,,Saturday,19514,18,0,November,0,0
2020-11-07 18:14,22.889,22.469,18,0,,Saturday,19515,18,0,November,0,0
2020-11-07 18:19,22.889,22.469,18,0,,Saturday,19516,18,0,November,0,0
2020-11-07 18:24,22.889,22.469,18,0,,Saturday,19517,18,0,November,0,0
2020-11-07 18:29,22.889,22.469,18,0,,Saturday,19518,18,0,November,0,0
2020-11-07 18:34,22.889,22.469,18,0,,Saturday,19519,18,0,November,0,0
2020-11-07 18:39,22.889,22.469,18,0,,Saturday,19520,18,0,November,0,0
2020-11-07 18:44,22.889,22.469,18,0,,Saturday,19521,18,0,November,0,0
2020-11-07 18:49,22.889,22.469,18,0,,Saturday,19522,18,0,November,0,0
2020-11-07 18:54,22.889,22.469,18,0,,Saturday,19523,18,0,November,0,0
2020-11-07 18:59,22.889,22.469,18,1,,Saturday,19524,18,0,November,0,0
2020-11-07 19:04,22.889,22.469,19,0,,Saturday,19525,19,0,November,0,0
2020-11-07 19:09,22.889,22.609,19,0,,Saturday,19526,19,0,November,0,0
2020-11-07 19:14,22.889,22.609,19,0,,Saturday,19527,19,0,November,0,0
2020-11-07 19:19,22.889,22.609,19,0,,Saturday,19528,19,0,November,0,0
2020-11-07 19:24,22.889,22.609,19,0,,Saturday,19529,19,0,November,0,0
2020-11-07 19:29,22.889,22.609,19,0,,Saturday,19530,19,0,November,0,0
2020-11-07 19:34,22.889,22.609,19,0,,Saturday,19531,19,0,November,0,0
2020-11-07 19:39,22.889,22.609,19,0,,Saturday,19532,19,0,November,0,0
2020-11-07 19:44,22.889,22.609,19,0,,Saturday,19533,19,0,November,0,0
2020-11-07 19:49,22.889,22.609,19,0,,Saturday,19534,19,0,November,0,0
2020-11-07 19:54,22.889,22.609,19,0,,Saturday,19535,19,0,November,0,0
2020-11-07 19:59,22.889,22.609,19,1,,Saturday,19536,19,0,November,0,0
2020-11-07 20:04,22.889,22.609,20,0,,Saturday,19537,20,0,November,0,0
2020-11-07 20:09,22.889,22.609,20,0,,Saturday,19538,20,0,November,0,0
2020-11-07 20:14,22.889,22.609,20,0,,Saturday,19539,20,0,November,0,0
2020-11-07 20:19,22.889,22.609,20,0,,Saturday,19540,20,0,November,0,0
2020-11-07 20:24,22.889,22.609,20,0,,Saturday,19541,20,0,November,0,0
2020-11-07 20:29,22.889,22.609,20,0,,Saturday,19542,20,0,November,0,0
2020-11-07 20:34,22.889,22.609,20,0,,Saturday,19543,20,0,November,0,0
2020-11-07 20:39,22.889,22.609,20,0,,Saturday,19544,20,0,November,0,0
2020-11-07 20:44,22.889,22.609,20,0,,Saturday,19545,20,0,November,0,0
2020-11-07 20:49,22.889,22.609,20,0,,Saturday,19546,20,0,November,0,0
2020-11-07 20:54,22.889,22.609,20,0,,Saturday,19547,20,0,November,0,0
2020-11-07 20:59,22.889,22.609,20,1,,Saturday,19548,20,0,November,0,0
2020-11-07 21:04,22.889,22.609,21,0,,Saturday,19549,21,0,November,0,0
2020-11-07 21:09,22.889,22.469,21,0,,Saturday,19550,21,0,November,0,0
2020-11-07 21:14,22.889,22.469,21,0,,Saturday,19551,21,0,November,0,0
2020-11-07 21:19,22.889,22.469,21,0,,Saturday,19552,21,0,November,0,0
2020-11-07 21:24,22.889,22.469,21,0,,Saturday,19553,21,0,November,0,0
2020-11-07 21:29,22.889,22.469,21,0,,Saturday,19554,21,0,November,0,0
2020-11-07 21:34,22.889,22.469,21,0,,Saturday,19555,21,0,November,0,0
2020-11-07 21:39,22.889,22.469,21,0,,Saturday,19556,21,0,November,0,0
2020-11-07 21:44,22.889,22.469,21,0,,Saturday,19557,21,0,November,0,0
2020-11-07 21:49,22.889,22.469,21,0,,Saturday,19558,21,0,November,0,0
2020-11-07 21:54,22.889,22.469,21,0,,Saturday,19559,21,0,November,0,0
2020-11-07 21:59,22.889,22.469,21,1,,Saturday,19560,21,0,November,0,0
2020-11-07 22:04,22.889,22.469,22,0,,Saturday,19561,22,0,November,0,0
2020-11-07 22:09,22.889,22.469,22,0,,Saturday,19562,22,0,November,0,0
2020-11-07 22:14,22.889,22.469,22,0,,Saturday,19563,22,0,November,0,0
2020-11-07 22:19,22.889,22.469,22,0,,Saturday,19564,22,0,November,0,0
2020-11-07 22:24,22.889,22.469,22,0,,Saturday,19565,22,0,November,0,0
2020-11-07 22:29,22.889,22.469,22,0,,Saturday,19566,22,0,November,0,0
2020-11-07 22:34,22.889,22.469,22,0,,Saturday,19567,22,0,November,0,0
2020-11-07 22:39,22.889,22.329,22,0,,Saturday,19568,22,0,November,0,0
2020-11-07 22:44,22.889,22.329,22,0,,Saturday,19569,22,0,November,0,0
2020-11-07 22:49,22.889,22.329,22,0,,Saturday,19570,22,0,November,0,0
2020-11-07 22:54,22.889,22.329,22,0,,Saturday,19571,22,0,November,0,0
2020-11-07 22:59,22.889,22.329,22,1,,Saturday,19572,22,0,November,0,0
2020-11-07 23:04,22.889,22.329,23,0,,Saturday,19573,23,0,November,0,0
2020-11-07 23:09,22.889,22.329,23,0,,Saturday,19574,23,0,November,0,0
2020-11-07 23:14,22.889,22.329,23,0,,Saturday,19575,23,0,November,0,0
2020-11-07 23:19,22.889,22.329,23,0,,Saturday,19576,23,0,November,0,0
2020-11-07 23:24,22.889,22.329,23,0,,Saturday,19577,23,0,November,0,0
2020-11-07 23:29,22.889,22.329,23,0,,Saturday,19578,23,0,November,0,0
2020-11-07 23:34,22.889,22.329,23,0,,Saturday,19579,23,0,November,0,0
2020-11-07 23:39,22.889,22.189,23,0,,Saturday,19580,23,0,November,0,0
2020-11-07 23:44,22.889,22.189,23,0,,Saturday,19581,23,0,November,0,0
2020-11-07 23:49,22.889,22.189,23,0,,Saturday,19582,23,0,November,0,0
2020-11-07 23:54,22.889,22.189,23,0,,Saturday,19583,23,0,November,0,0
2020-11-07 23:59,22.889,22.189,23,-23,,Saturday,19584,23,0,November,0,0
2020-11-08 0:04,22.889,22.189,0,0,,Sunday,19585,0,0,November,111,111
2020-11-08 0:09,22.889,22.189,0,0,,Sunday,19586,0,0,November,111,0
2020-11-08 0:14,22.889,22.189,0,0,,Sunday,19587,0,0,November,111,0
2020-11-08 0:19,22.889,22.189,0,0,,Sunday,19588,0,0,November,111,0
2020-11-08 0:24,22.889,22.189,0,0,,Sunday,19589,0,0,November,111,0
2020-11-08 0:29,22.889,22.189,0,0,,Sunday,19590,0,0,November,111,0
2020-11-08 0:34,22.889,22.049,0,0,,Sunday,19591,0,0,November,111,0
2020-11-08 0:39,22.889,22.049,0,0,,Sunday,19592,0,0,November,111,0
2020-11-08 0:44,22.889,22.049,0,0,,Sunday,19593,0,0,November,111,0
2020-11-08 0:49,22.889,22.049,0,0,,Sunday,19594,0,0,November,111,0
2020-11-08 0:54,22.889,22.049,0,0,,Sunday,19595,0,0,November,111,0
2020-11-08 0:59,22.889,22.049,0,1,,Sunday,19596,0,0,November,111,0
2020-11-08 1:04,22.889,22.049,1,0,,Sunday,19597,1,0,November,111,0
2020-11-08 1:09,22.889,22.049,1,0,,Sunday,19598,1,0,November,111,0
2020-11-08 1:14,22.889,22.049,1,0,,Sunday,19599,1,0,November,111,0
2020-11-08 1:19,22.889,22.049,1,0,,Sunday,19600,1,0,November,111,0
2020-11-08 1:24,22.889,22.049,1,0,,Sunday,19601,1,0,November,111,0
2020-11-08 1:29,22.889,22.049,1,0,,Sunday,19602,1,0,November,111,0
2020-11-08 1:34,22.889,22.049,1,0,,Sunday,19603,1,0,November,111,0
2020-11-08 1:39,22.889,22.049,1,0,,Sunday,19604,1,0,November,111,0
2020-11-08 1:44,22.889,22.189,1,0,,Sunday,19605,1,0,November,111,0
2020-11-08 1:49,22.889,22.189,1,0,,Sunday,19606,1,0,November,111,0
2020-11-08 1:54,22.889,22.189,1,0,,Sunday,19607,1,0,November,111,0
2020-11-08 1:59,22.889,22.189,1,1,,Sunday,19608,1,0,November,111,0
2020-11-08 2:04,22.889,22.189,2,0,,Sunday,19609,2,0,November,111,0
2020-11-08 2:09,22.889,22.049,2,0,,Sunday,19610,2,0,November,111,0
2020-11-08 2:14,22.889,22.049,2,0,,Sunday,19611,2,0,November,111,0
2020-11-08 2:19,22.889,22.189,2,0,,Sunday,19612,2,0,November,111,0
2020-11-08 2:24,22.889,22.049,2,0,,Sunday,19613,2,0,November,111,0
2020-11-08 2:29,22.889,22.189,2,0,,Sunday,19614,2,0,November,111,0
2020-11-08 2:34,22.889,22.189,2,0,,Sunday,19615,2,0,November,111,0
2020-11-08 2:39,22.889,22.189,2,0,,Sunday,19616,2,0,November,111,0
2020-11-08 2:44,22.889,22.189,2,0,,Sunday,19617,2,0,November,111,0
2020-11-08 2:49,22.889,22.189,2,0,,Sunday,19618,2,0,November,111,0
2020-11-08 2:54,22.889,22.189,2,0,,Sunday,19619,2,0,November,111,0
2020-11-08 2:59,22.889,22.189,2,1,,Sunday,19620,2,0,November,111,0
2020-11-08 3:04,22.889,22.189,3,0,,Sunday,19621,3,0,November,111,0
2020-11-08 3:09,22.889,22.189,3,0,,Sunday,19622,3,0,November,111,0
2020-11-08 3:14,22.889,22.189,3,0,,Sunday,19623,3,0,November,111,0
2020-11-08 3:19,22.889,22.189,3,0,,Sunday,19624,3,0,November,111,0
2020-11-08 3:24,22.889,22.189,3,0,,Sunday,19625,3,0,November,111,0
2020-11-08 3:29,22.889,22.189,3,0,,Sunday,19626,3,0,November,111,0
2020-11-08 3:34,22.889,22.189,3,0,,Sunday,19627,3,0,November,111,0
2020-11-08 3:39,22.889,22.049,3,0,,Sunday,19628,3,0,November,111,0
2020-11-08 3:44,22.889,22.189,3,0,,Sunday,19629,3,0,November,111,0
2020-11-08 3:49,22.889,22.189,3,0,,Sunday,19630,3,0,November,111,0
2020-11-08 3:54,22.889,22.189,3,0,,Sunday,19631,3,0,November,111,0
2020-11-08 3:59,22.889,22.189,3,1,,Sunday,19632,3,0,November,111,0
2020-11-08 4:04,22.889,22.189,4,0,,Sunday,19633,4,0,November,111,0
2020-11-08 4:09,22.889,22.189,4,0,,Sunday,19634,4,0,November,111,0
2020-11-08 4:14,22.889,22.189,4,0,,Sunday,19635,4,0,November,111,0
2020-11-08 4:19,22.889,22.189,4,0,,Sunday,19636,4,0,November,111,0
2020-11-08 4:24,22.889,22.049,4,0,,Sunday,19637,4,0,November,111,0
2020-11-08 4:29,22.889,22.049,4,0,,Sunday,19638,4,0,November,111,0
2020-11-08 4:34,22.889,22.189,4,0,,Sunday,19639,4,0,November,111,0
2020-11-08 4:39,22.889,22.049,4,0,,Sunday,19640,4,0,November,111,0
2020-11-08 4:44,22.889,22.049,4,0,,Sunday,19641,4,0,November,111,0
2020-11-08 4:49,22.889,22.189,4,0,,Sunday,19642,4,0,November,111,0
2020-11-08 4:54,22.889,22.049,4,0,,Sunday,19643,4,0,November,111,0
2020-11-08 4:59,22.889,22.049,4,1,,Sunday,19644,4,0,November,111,0
2020-11-08 5:04,22.889,22.049,5,0,,Sunday,19645,5,0,November,111,0
2020-11-08 5:09,22.889,22.049,5,0,,Sunday,19646,5,0,November,111,0
2020-11-08 5:14,22.889,22.049,5,0,,Sunday,19647,5,0,November,111,0
2020-11-08 5:19,22.889,22.049,5,0,,Sunday,19648,5,0,November,111,0
2020-11-08 5:24,22.889,22.049,5,0,,Sunday,19649,5,0,November,111,0
2020-11-08 5:29,22.889,22.049,5,0,,Sunday,19650,5,0,November,111,0
2020-11-08 5:34,22.889,22.049,5,0,,Sunday,19651,5,0,November,111,0
2020-11-08 5:39,22.889,22.049,5,0,,Sunday,19652,5,0,November,111,0
2020-11-08 5:44,22.889,22.049,5,0,,Sunday,19653,5,0,November,111,0
2020-11-08 5:49,22.889,22.049,5,0,,Sunday,19654,5,0,November,111,0
2020-11-08 5:54,22.889,22.049,5,0,,Sunday,19655,5,0,November,111,0
2020-11-08 5:59,22.889,22.049,5,1,,Sunday,19656,5,0,November,111,0
2020-11-08 6:04,22.889,22.049,6,0,,Sunday,19657,6,0,November,111,0
